1.450000e-03 	 4.257951e+12 	 1.728917e+12 	 2.283510e+12 	 1.197553e+12 	 1.308638e+12 	 -2.170992e+11 	 -3.048554e+12 	 2.614355e+12 	 
1.500000e-03 	 3.672419e+12 	 1.115592e+12 	 2.620901e+12 	 1.155472e+12 	 8.489323e+11 	 -2.018901e+11 	 -3.073324e+12 	 2.669544e+12 	 
1.550000e-03 	 3.825193e+12 	 1.026820e+12 	 2.917680e+12 	 1.211630e+12 	 3.048699e+10 	 -2.089876e+11 	 -3.134413e+12 	 2.716438e+12 	 
1.600000e-03 	 4.165823e+12 	 1.683172e+12 	 2.927140e+12 	 1.294975e+12 	 -4.387415e+11 	 -2.017297e+11 	 -3.198417e+12 	 2.794958e+12 	 
1.650000e-03 	 4.399764e+12 	 2.418474e+12 	 2.391378e+12 	 1.701563e+12 	 -1.665263e+11 	 -1.815962e+11 	 -3.247212e+12 	 2.884020e+12 	 
1.700000e-03 	 4.840440e+12 	 3.133689e+12 	 2.076190e+12 	 1.691739e+12 	 7.749591e+10 	 -1.822261e+11 	 -3.308285e+12 	 2.943833e+12 	 
1.750000e-03 	 4.880716e+12 	 3.657981e+12 	 2.165967e+12 	 9.734929e+11 	 -8.998223e+10 	 -1.680948e+11 	 -3.353180e+12 	 3.016991e+12 	 
1.800000e-03 	 5.397325e+12 	 3.713122e+12 	 1.973557e+12 	 4.768012e+11 	 -1.923832e+11 	 -1.660886e+11 	 -3.395131e+12 	 3.062954e+12 	 
1.850000e-03 	 6.371943e+12 	 3.704769e+12 	 1.916686e+12 	 3.147787e+11 	 -2.568381e+11 	 -1.607328e+11 	 -3.417935e+12 	 3.096469e+12 	 
1.900000e-03 	 6.971411e+12 	 3.744766e+12 	 1.640095e+12 	 3.106695e+10 	 -1.231116e+11 	 -1.295522e+11 	 -3.414076e+12 	 3.154971e+12 	 
1.950000e-03 	 7.195519e+12 	 3.502141e+12 	 1.053337e+12 	 -4.862677e+11 	 -1.129539e+10 	 -1.265911e+11 	 -3.426501e+12 	 3.173319e+12 	 
2.000000e-03 	 7.444155e+12 	 3.104162e+12 	 3.171243e+11 	 -6.075197e+11 	 2.341774e+11 	 -1.289197e+11 	 -3.466637e+12 	 3.208798e+12 	 
2.050000e-03 	 8.035681e+12 	 3.092652e+12 	 -6.254227e+11 	 1.627079e+11 	 6.084846e+11 	 -1.105894e+11 	 -3.500032e+12 	 3.278853e+12 	 
2.100000e-03 	 8.493921e+12 	 2.703188e+12 	 -1.291556e+12 	 1.127432e+12 	 8.311091e+11 	 -8.397553e+10 	 -3.527577e+12 	 3.359626e+12 	 
2.150000e-03 	 8.537441e+12 	 2.580939e+12 	 -1.488505e+12 	 1.283490e+12 	 8.069522e+11 	 -5.471063e+10 	 -3.557027e+12 	 3.447606e+12 	 
2.200000e-03 	 8.396623e+12 	 3.317587e+12 	 -7.086109e+11 	 8.745790e+11 	 3.554505e+11 	 -6.865361e+10 	 -3.611896e+12 	 3.474589e+12 	 
2.250000e-03 	 8.970669e+12 	 3.590092e+12 	 -4.465020e+11 	 7.813734e+11 	 1.743799e+10 	 -8.510012e+10 	 -3.635313e+12 	 3.465113e+12 	 
2.300000e-03 	 9.151789e+12 	 3.335078e+12 	 -9.134893e+11 	 1.172584e+12 	 4.170588e+11 	 -8.585061e+10 	 -3.662052e+12 	 3.490351e+12 	 
2.350000e-03 	 9.016916e+12 	 2.797423e+12 	 -1.031297e+12 	 9.814847e+11 	 4.404708e+11 	 -9.351765e+10 	 -3.716890e+12 	 3.529854e+12 	 
2.400000e-03 	 9.353337e+12 	 2.110441e+12 	 -9.205619e+11 	 2.504115e+11 	 -5.990644e+10 	 -9.366940e+10 	 -3.756344e+12 	 3.569005e+12 	 
2.450000e-03 	 9.140539e+12 	 1.406363e+12 	 -7.122478e+11 	 1.567583e+11 	 5.404841e+10 	 -7.968277e+10 	 -3.795180e+12 	 3.635814e+12 	 
2.500000e-03 	 9.389523e+12 	 1.065031e+12 	 -4.360797e+11 	 5.093927e+11 	 1.267838e+11 	 -5.146749e+10 	 -3.797846e+12 	 3.694911e+12 	 
2.550000e-03 	 9.697933e+12 	 1.066507e+12 	 -9.207797e+10 	 8.963885e+11 	 -2.988514e+11 	 -3.797943e+10 	 -3.816233e+12 	 3.740274e+12 	 
2.600000e-03 	 9.712764e+12 	 4.086843e+11 	 3.434680e+11 	 8.862078e+11 	 -4.589421e+11 	 -5.233649e+10 	 -3.872985e+12 	 3.768312e+12 	 
2.650000e-03 	 9.777943e+12 	 -1.853267e+11 	 4.987288e+11 	 9.102716e+11 	 -4.106402e+11 	 -6.056946e+10 	 -3.907868e+12 	 3.786729e+12 	 
2.700000e-03 	 9.015326e+12 	 -5.110802e+11 	 -4.572274e+10 	 1.038694e+12 	 -4.859611e+11 	 -4.175802e+10 	 -3.914673e+12 	 3.831157e+12 	 
2.750000e-03 	 8.196277e+12 	 -9.854621e+11 	 7.807089e+10 	 1.115031e+12 	 -3.329955e+09 	 -4.960510e+10 	 -3.931551e+12 	 3.832341e+12 	 
2.800000e-03 	 7.695976e+12 	 -7.012191e+11 	 5.139924e+11 	 1.627351e+12 	 7.658075e+11 	 -1.001433e+11 	 -4.005132e+12 	 3.804845e+12 	 
2.850000e-03 	 7.969380e+12 	 -9.084327e+11 	 9.081080e+10 	 1.733187e+12 	 2.560796e+11 	 -1.378710e+11 	 -4.077517e+12 	 3.801775e+12 	 
2.900000e-03 	 8.449950e+12 	 -1.475835e+12 	 2.897699e+11 	 1.616405e+12 	 -5.532106e+11 	 -1.303841e+11 	 -4.073276e+12 	 3.812508e+12 	 
2.950000e-03 	 8.131750e+12 	 -1.200716e+12 	 9.863045e+11 	 1.451496e+12 	 -5.425227e+11 	 -1.378871e+11 	 -4.095328e+12 	 3.819554e+12 	 
3.000000e-03 	 7.771993e+12 	 -1.538858e+12 	 1.047517e+12 	 9.630290e+11 	 -4.005855e+11 	 -1.538684e+11 	 -4.147000e+12 	 3.839263e+12 	 
3.050000e-03 	 7.792131e+12 	 -2.178178e+12 	 1.286584e+12 	 9.162722e+11 	 -1.578242e+11 	 -1.597131e+11 	 -4.198498e+12 	 3.879072e+12 	 
3.100000e-03 	 7.623836e+12 	 -2.217886e+12 	 1.810219e+12 	 1.364566e+12 	 -2.399252e+11 	 -1.800893e+11 	 -4.233355e+12 	 3.873176e+12 	 
3.150000e-03 	 7.506477e+12 	 -2.069579e+12 	 2.048374e+12 	 1.496916e+12 	 -4.964139e+11 	 -2.075461e+11 	 -4.263280e+12 	 3.848188e+12 	 
3.200000e-03 	 7.440646e+12 	 -1.997533e+12 	 2.571333e+12 	 1.591919e+12 	 -2.653714e+11 	 -2.179732e+11 	 -4.315014e+12 	 3.879067e+12 	 
3.250000e-03 	 7.230071e+12 	 -1.124903e+12 	 2.474083e+12 	 1.422133e+12 	 1.797574e+11 	 -2.252965e+11 	 -4.366909e+12 	 3.916316e+12 	 
3.300000e-03 	 6.770631e+12 	 -3.928854e+11 	 2.078439e+12 	 1.105702e+12 	 4.044329e+11 	 -2.296133e+11 	 -4.418999e+12 	 3.959772e+12 	 
3.350000e-03 	 6.834686e+12 	 -8.544706e+11 	 1.982403e+12 	 1.047018e+12 	 7.375140e+11 	 -2.130398e+11 	 -4.439376e+12 	 4.013296e+12 	 
3.400000e-03 	 7.136337e+12 	 -1.305520e+12 	 1.969455e+12 	 1.008134e+12 	 5.697711e+11 	 -2.090905e+11 	 -4.471714e+12 	 4.053533e+12 	 
3.450000e-03 	 7.123712e+12 	 -1.725598e+12 	 2.602929e+12 	 1.653491e+12 	 1.242099e+11 	 -2.216244e+11 	 -4.519704e+12 	 4.076455e+12 	 
