6352791392541.129883 	 2496787525272.181641 	 -2234472928893.312988 	 2615429167718.926270
2731861494654.271973 	 2439468335603.466797 	 -5816392615680.945312 	 6492338236176.469727
-1428846900512.435791 	 -13966073146890.474609 	 6094469039766.822266 	 -885865954886.938110
-9192206698914.943359 	 -5925569150338.288086 	 -7226943765800.500000 	 4228071873120.798828
-4149233854820.451660 	 -6178165456926.785156 	 14877290972881.699219 	 -2703423231845.273438
-3147027381809.298340 	 9763890942360.310547 	 246161253425.312744 	 18850402414540.964844
-8773807310879.278320 	 188118632520.606140 	 10075270105111.232422 	 1974500250811.317871
970364128272.374756 	 -13901070511940.119141 	 2162038765368.003906 	 -10482640193231.656250
-635517092.362138 	 -10910180584445.869141 	 -3150918197499.229004 	 -6823462110723.487305
2001793505379.748535 	 1342732451715.463867 	 8264267791442.106445 	 -13383397659746.107422
-5700182006676.998047 	 8750969448130.697266 	 9473472355009.779297 	 7987045034426.833984
-10383741745202.675781 	 -4543304521557.047852 	 -3413867147284.939453 	 10011586294859.154297
-11655004886979.001953 	 1527952977061.461426 	 602445026706.181519 	 6522001432860.803711
2952754808633.360352 	 -23717847776085.515625 	 -1823037908758.462891 	 4838030150029.966797
14927907901125.167969 	 -9284699396742.445312 	 -19137930505417.089844 	 6534472672824.309570
1702137605015.930420 	 -7439307153593.646484 	 -6973989897383.347656 	 -12799960905201.248047
6159110665536.892578 	 2225046558316.456543 	 13396353538648.304688 	 3241825785223.449219
-11108272441491.208984 	 5797570686805.471680 	 16580839044828.175781 	 -8009466881298.185547
3357886822957.265137 	 -1305246552489.996582 	 4929579430280.314453 	 -14139834702393.513672
15996062488077.933594 	 -3046940612725.698730 	 3303420724156.019531 	 -4990296981212.716797
7148059012954.497070 	 16793435279258.544922 	 -6346672927729.205078 	 9149664753936.117188
-7271781536386.585938 	 -5029296455720.675781 	 6857190307696.553711 	 -2212229087046.581055
8927302709577.046875 	 10122843552309.873047 	 4347476367469.972656 	 4402077024353.047852
-2570177546934.972656 	 3102497694981.121582 	 -1464785581624.762207 	 -15140621215692.390625
1378103722701.477539 	 14632506638586.697266 	 -6199040885940.629883 	 3945451783348.207520
16029370576387.689453 	 -12374507657307.392578 	 -5111347138134.223633 	 -1554827504685.562012
-18794198146001.910156 	 12014672951143.062500 	 -347047384453.241882 	 -10806971373935.369141
3160596993146.406738 	 -3828187101967.592285 	 2855521393146.475098 	 -4956323546371.245117
-448793199859.721497 	 15491467571621.568359 	 7333390705682.405273 	 -6479388785111.084961
-14780892349572.654297 	 -3209420946939.663574 	 8674876992070.640625 	 -13280257179293.095703
8108246914259.144531 	 -3273118132697.268066 	 103334219068.090500 	 9063235810139.263672
-4986695631403.545898 	 -5104935983351.900391 	 14162593971088.494141 	 -2719598603650.595703
9822048612229.117188 	 3091433122851.892090 	 2324974720777.573730 	 -14859467915854.865234
13244923090089.070312 	 -2420342418482.053223 	 33403143440.279598 	 5336166138527.983398
-741530756930.645264 	 -4083084010248.849121 	 -3844519665889.091309 	 -6814720293555.048828
4201481990908.125488 	 -302547181435.212463 	 2679732258319.708496 	 3233180885689.252930
-7042843584873.480469 	 2663632375985.219727 	 -5962910517988.793945 	 6282512523988.203125
2393363554456.946777 	 -5098872775172.746094 	 -9957477592823.580078 	 16965080149340.136719
10923874656798.035156 	 -14453712400590.271484 	 5622329891845.148438 	 7446319133257.436523
23674840467931.511719 	 -13789148636904.906250 	 5676418232866.670898 	 -5324307905680.796875
-1239336547909.633301 	 -6832841621926.281250 	 10146426065480.757812 	 11079247666438.037109
-10763981525912.128906 	 5831968544191.381836 	 -14676802798086.183594 	 12990038934797.416016
8138673319556.475586 	 16012538671817.738281 	 -6992775587445.573242 	 11272930439838.019531
-3005953710636.946289 	 -2604238017949.436523 	 -4060787645954.354980 	 -3768711321911.928223
2660272260141.137695 	 4935620293107.335938 	 -1159126646703.813721 	 6160296405820.752930
3287195847257.290039 	 7428433991394.443359 	 -405736557500.092834 	 -6193428720615.750000
-5958277047979.160156 	 4233882563364.955078 	 1510822425291.433838 	 606364219590.406738
9104551942074.240234 	 1989086931040.164795 	 -21469459404451.214844 	 -3798408458768.467285
12465133172197.837891 	 3068713644172.512695 	 3496868661036.202148 	 10274487451089.091797
-1609925205245.780762 	 -346223478576.489807 	 7122604296031.334961 	 -11925381900431.470703
-7813774326136.486328 	 -4241312021683.724121 	 5182148845451.599609 	 -7517721355845.518555
-2413854303807.291992 	 6640462219045.676758 	 3827475642708.451660 	 9429245509143.818359
-8814148379265.691406 	 14854710286954.416016 	 8877402680333.326172 	 -8025311719236.883789
6740397276065.697266 	 -8090040664643.046875 	 2366515954468.757812 	 2579246601458.948730
3192213395173.272949 	 8354369919430.357422 	 -531366870806.695129 	 -9073053741904.666016
397511793699.484070 	 -13183617806992.316406 	 -12428567389518.048828 	 24024969046168.105469
-1064781653896.561035 	 -5226745393495.099609 	 3701820115473.183594 	 -6355825688149.856445
-5802394471984.891602 	 -1527092916263.165771 	 3672862934726.929199 	 11145153826401.625000
-2923536148283.651855 	 -1354919875669.667480 	 -4322830345745.901855 	 12534575718832.958984
-4723524126942.333008 	 -2098302352588.239990 	 -2759686597600.083984 	 3394003839641.064941
-7481712827418.820312 	 -24153958396679.835938 	 -1262633192111.002197 	 13373448573632.441406
1950058653556.423584 	 13827801922447.556641 	 -2304157117346.770020 	 7766839777006.038086
-1483935914818.747559 	 2250954757086.925293 	 -16346281682.346090 	 -1319654716796.341797
5889510845577.386719 	 -16013117843228.087891 	 4222052624680.533691 	 24954107932457.597656
3970355706744.018555 	 3922703677860.574219 	 -11897716130124.470703 	 2022510744288.843262
-4499293077005.626953 	 7858732113718.715820 	 -3711125257423.843750 	 8659945646501.625000
-18719783917376.914062 	 6645581045494.685547 	 4693087008968.009766 	 -5551933975377.940430
4007489634027.065430 	 1745948426465.195312 	 -159792920718.362122 	 5691473623215.515625
-2948502398867.077637 	 565214860145.265259 	 -9605425867795.781250 	 -2158211277077.573730
-5333206910288.645508 	 -8098304284706.693359 	 19163172056109.039062 	 4025205189270.939941
-12124942417907.833984 	 5088001954977.137695 	 12264333832088.478516 	 -2924431496785.847168
-2572173641451.725586 	 8103925483454.325195 	 -3536260954228.442383 	 -907682291608.690918
-7890047890781.236328 	 3725706663397.000977 	 12018467862698.568359 	 4745777850231.118164
2329859525254.617676 	 -7023358533843.806641 	 -7816736643131.288086 	 3817680419205.226074
-11356358982254.248047 	 -524585538307.677429 	 1856902843794.769531 	 1676362056585.079346
-1732996470722.815186 	 -5647941099934.077148 	 3774278725436.657227 	 3146317085175.020508
-9873456987794.052734 	 -5162132245400.377930 	 8756655941254.542969 	 -707863229063.472534
-344045363046.809082 	 3344063543347.708008 	 -2699959129757.478027 	 2845405279743.296387
-12467387683514.408203 	 -9180516873356.195312 	 -10778313175711.957031 	 -7110875981332.681641
5853845622460.140625 	 -17776396633154.117188 	 2625524998212.754883 	 4732342866041.334961
-4034174010124.002441 	 2048436068399.769531 	 992130994548.054321 	 -2350275761967.511719
3702717420265.783691 	 10569198852453.068359 	 -29188797598836.535156 	 11286265631926.294922
-8429983209300.225586 	 -639140106640.235474 	 5260051928309.304688 	 -4034910048242.004883
7441353838733.219727 	 -1648883222027.724121 	 4168038090298.041504 	 -159539837993.612213
5453755059605.852539 	 -3129916628927.730957 	 -952613472908.186279 	 -3535432173887.802734
-2841205509687.805176 	 -7627610572795.861328 	 -3982310294204.153809 	 3737836297190.628906
-7214172486416.489258 	 -6501880357022.150391 	 16434877447167.951172 	 6103662053043.347656
-10613114706691.859375 	 10200842459136.201172 	 8831358589879.408203 	 -10614204226286.578125
-1158490533885.732178 	 1222595873343.682861 	 805798927476.964722 	 -9243676813801.355469
-9502151107402.138672 	 -7841112596452.000000 	 3249627031666.112305 	 5957129017535.270508
-2530369570580.041016 	 -13439985692494.425781 	 -11671880314899.523438 	 -630435917377.013184
-2184026020999.234131 	 -1986161655818.751953 	 -1523785056542.465820 	 -7712519351368.021484
373990604394.663696 	 -3968954903434.333008 	 -7154981612879.678711 	 -6581087495757.225586
11828904442136.144531 	 -1282310250197.670898 	 -15644616392423.880859 	 -8975210020634.009766
3087215088410.897461 	 -980679234801.239624 	 5540614515360.736328 	 -10186820741036.597656
-3141364830611.351074 	 7475105102243.282227 	 17930617171742.457031 	 -1009353098780.288574
5880919013583.205078 	 -4239546086780.310547 	 7038266740316.627930 	 305544145466.065552
-896151785772.484131 	 -16345469746815.667969 	 5870143547222.757812 	 19325699876501.523438
-970332495826.449585 	 5516227641282.137695 	 10228285346475.855469 	 22774720347957.898438
10257822586.134495 	 5597127028930.507812 	 1383363355548.058350 	 -2671405574638.730469
-13514912953102.714844 	 -1876382427584.789795 	 -5358114396109.175781 	 18471442233259.406250
-3883204706688.862793 	 -10385495331008.273438 	 -13533223237518.314453 	 865827562775.369141
837784497278.717651 	 4617930115303.653320 	 -1751531867952.566406 	 2665344509960.837891
-10656581710342.162109 	 -356235872070.503418 	 8128758421991.430664 	 20979130267117.550781
383771468040.803284 	 4262823884284.143555 	 4553582291891.864258 	 6539264741925.824219
-1756591063340.844482 	 1868156697406.583984 	 8531815479304.080078 	 931460630813.232666
9784762755270.476562 	 3332591609671.607422 	 -12166546517351.517578 	 -4728395566932.344727
-3041463206506.014648 	 -6202237033473.443359 	 3314287894472.264648 	 958742330084.098877
8855274266886.089844 	 -4023450911605.356934 	 -9426413313643.050781 	 941943870715.291260
-1460024686629.302734 	 -13390418884681.726562 	 9893883755893.576172 	 8969420534288.621094
-2635044133226.498535 	 2089267307938.187012 	 -3592419105794.850586 	 1268152932813.556396
9964434793684.906250 	 -4318207127893.916992 	 -8705124634321.836914 	 -12493659764421.458984
-5309982842477.720703 	 -6044049251098.042969 	 10076429523276.255859 	 18008474076292.394531
9243691148846.556641 	 -911974096740.589966 	 -11510730946590.193359 	 -5189291904332.909180
-6911624059873.652344 	 1943521022971.462646 	 5429047342918.686523 	 -12198105058518.576172
9559172766626.738281 	 15145551241770.251953 	 -7183050506942.225586 	 -383912193933.911743
-15985659548077.380859 	 283840804456.682251 	 -8615416446923.280273 	 3625819762929.609863
-8900935992480.011719 	 -11246204283604.425781 	 20952974982187.464844 	 -534351187088.301453
5866333977128.637695 	 9149014476373.464844 	 905203808881.818115 	 -13080591654974.279297
-7042827436355.498047 	 23221640264602.796875 	 -1482749929307.599365 	 3788360224366.442871
-1552001544731.224854 	 10676463458436.304688 	 9679773094851.638672 	 -6081031379138.452148
1562147391549.752441 	 2083084764939.537354 	 -5511974829672.610352 	 12560167685386.058594
-3590132642715.894531 	 16929804448461.664062 	 -7027890419995.559570 	 5630063209503.076172
7370976515210.434570 	 -3790139824561.042480 	 -3569400664436.645996 	 4238483037172.289062
-15629674687502.943359 	 -1844464915871.640381 	 1543123439976.032227 	 5968029522848.112305
1771728519706.146484 	 -12726522337349.287109 	 -3698488935694.672852 	 12954852319188.826172
7641115566835.582031 	 -8402235660778.254883 	 -3554703501380.283691 	 11990082841254.857422
9039829816082.994141 	 -1491863007352.805664 	 -3366308905997.336914 	 5079894582250.442383
-5701085452712.488281 	 6033585408449.924805 	 5390393925327.758789 	 12008390291048.847656
7317578098352.033203 	 -10420445954981.890625 	 189398943106.964691 	 -11028466752415.890625
7290467031905.314453 	 -5319529804324.778320 	 1637002214736.224121 	 19274141208684.730469
-2759169533840.820312 	 -7911064065513.117188 	 1406955730467.768799 	 2092647053839.514404
-9123069216014.851562 	 -3984136248168.489258 	 10835528976912.666016 	 5664354768667.926758
-6313504457174.624023 	 1225409991336.865479 	 6407735883855.485352 	 13465128148170.660156
6286154121652.426758 	 3209145949492.206543 	 -11302910729670.675781 	 2802210070131.027832
-2104999365218.222412 	 -577570694825.193848 	 -842091702827.309814 	 12901774349474.525391
-15232720431517.429688 	 -1103985691408.475342 	 1305748558106.294434 	 -5622065780018.954102
-418543118557.578796 	 3589671455027.182129 	 -5252954245391.509766 	 -7435221545717.564453
476328309755.196777 	 3798093282532.554688 	 11771471667881.000000 	 -3015678770514.617676
4904651968963.466797 	 6035765363504.063477 	 -538965602792.250854 	 7179991483011.920898
806216325934.716919 	 -2497817207284.540039 	 -10879084750763.304688 	 2271821444835.895996
14066099763058.755859 	 -6032168047061.454102 	 10829252733072.367188 	 2738808449672.742676
8378227718667.898438 	 749452500020.332886 	 1636913245744.008057 	 -1946045024090.039795
-2623149895240.979492 	 -11576468781257.802734 	 -3145866029900.684570 	 1090763616389.374268
-5822024928208.429688 	 4865535201979.632812 	 -147360124587.373749 	 1389965996017.856445
-3400243989640.966309 	 -16752553653112.464844 	 -5864115176429.924805 	 6856121052277.289062
-2552032082127.119629 	 8652759331900.548828 	 -4763315035895.506836 	 7372499585908.973633
1901698202052.217529 	 5888305518727.332031 	 -2645954471614.383789 	 568766935476.139771
566282326359.924927 	 -9162989305615.681641 	 7035701078464.791016 	 10379252119512.539062
6689253149395.256836 	 -10632228749329.851562 	 -1022969633629.633423 	 -3942646346710.089355
10992159931134.654297 	 -1873578355996.176758 	 -3203191044935.897461 	 -11623544806606.091797
-9668217006102.392578 	 -5453989917105.020508 	 -5047283980142.282227 	 -10568617558391.625000
5986948161387.400391 	 -12137456537542.093750 	 -11083991480707.150391 	 -18531112600409.566406
7081452499408.291016 	 -10904002780273.939453 	 -16533339126232.398438 	 -3770467449431.923340
-7651839269244.530273 	 -13697455653524.626953 	 -6806913922104.178711 	 -7901916719723.124023
-4361909465071.458984 	 -3328451299817.029785 	 2836848640587.848633 	 12781529294652.103516
15682539151855.296875 	 9123147605426.351562 	 -17703556316666.113281 	 -12466278464721.779297
610719901467.642090 	 7305097051585.120117 	 -4851394537726.174805 	 6445725857139.552734
1951288918329.215820 	 -1984792019152.833496 	 -6505061973581.427734 	 3134741773129.365234
-18542322968706.253906 	 3023952601958.669922 	 17406839995425.900391 	 9301102082854.251953
12297281486942.753906 	 -13381131787734.687500 	 335887047893.180298 	 4658183961178.650391
6824351049337.788086 	 1709917976114.710449 	 -1281908492371.396484 	 8696633650789.623047
5509662250853.411133 	 -3816706210879.787109 	 -11882568720638.595703 	 11895606645367.964844
735280359744.728271 	 939652880163.382690 	 -1175821746194.163330 	 12247108015138.537109
5303921916944.060547 	 4180685709163.948242 	 -20892062724164.343750 	 10618027140838.203125
428109610336.645142 	 -8167406045239.378906 	 -4296745992392.991211 	 -8829965563415.144531
-4549387747727.049805 	 -2690601049987.860352 	 11329300063741.115234 	 556588090104.620850
8793720726517.988281 	 2725113026805.293945 	 -2541280279403.211426 	 1893958768805.776123
-2921405339814.331543 	 9726016727348.539062 	 -21666044445076.035156 	 13012865179236.361328
7385247438635.761719 	 16110652466911.710938 	 4687943606713.260742 	 -5964513781658.495117
-14517615127874.181641 	 -4467722410892.885742 	 -7166533941886.819336 	 19963357281229.871094
10139022956643.982422 	 -14576030340679.669922 	 -11063736601684.205078 	 -4435741457442.738281
-3356754081371.332520 	 -873745821055.487061 	 -5183226524303.057617 	 271223562788.079681
5048669371149.209961 	 6283276631698.759766 	 -10564789500752.615234 	 -3399648892461.206055
9103053523302.330078 	 -5311734380274.192383 	 -9878025758741.882812 	 -1871106385816.706055
-10929731942052.521484 	 -831789592953.684204 	 -10478544982605.082031 	 -3707181425513.865723
-9487555135788.947266 	 5943539056131.513672 	 14676602105160.279297 	 -2223052218901.741211
13943947768470.755859 	 8093665640110.110352 	 -8822932292732.869141 	 2348661756049.916016
-5426640239508.616211 	 3070507772420.446289 	 -9198356369769.818359 	 4980719655356.282227
11838862243916.744141 	 -6862170245780.163086 	 6146516718570.437500 	 4165319273718.987305
14554759808138.117188 	 2149794666962.360352 	 6313622409908.629883 	 -30074384247294.972656
6979969187729.243164 	 -8745062929874.275391 	 5705057339556.105469 	 -6098810453774.468750
-4805517049737.600586 	 -3705449361807.271973 	 -6564369340497.133789 	 -2727005570429.114258
18476695187656.742188 	 -4130684275248.656738 	 1357580850805.727295 	 8175680662975.287109
-3159489273003.935059 	 -11222197010576.654297 	 4679032384968.180664 	 -21542734580738.074219
1899480832075.937256 	 22898979235831.949219 	 4854558972581.750977 	 -1225340654172.582764
-8461634032722.911133 	 -5542470840884.658203 	 11350296630158.732422 	 -6189951674381.713867
9532232183160.039062 	 -9800473271280.634766 	 -7703150191657.048828 	 4276361697872.498535
15333593568761.632812 	 7997453192147.943359 	 -1787699635630.292236 	 -7661699567998.862305
6448811069083.764648 	 18786894670675.515625 	 -14632439906588.597656 	 -446673989468.023315
3413152043420.920898 	 -6296836024449.463867 	 13133401657022.033203 	 21245646951326.906250
10223899575628.722656 	 -7309354193462.251953 	 -6671471815243.154297 	 -5633654043921.478516
-2277168584858.589355 	 3243126291789.541992 	 -5111392231866.211914 	 -7380424073973.390625
-3730867814797.013184 	 3830549180864.172363 	 -17628923743650.140625 	 10392171336506.244141
-13667876089467.427734 	 -5142532087477.542969 	 -901194486459.064697 	 1576605992802.531006
-7264121584390.484375 	 29573140837407.597656 	 -17985017004577.613281 	 -3353340914255.265625
13639771745044.107422 	 120344491147.177719 	 -7262620532957.605469 	 3413206525776.199707
5087284493720.315430 	 -4088739079935.636230 	 -1637525345200.691406 	 -8010120835377.884766
-3614046278417.919922 	 -21563377255364.605469 	 9076801025536.097656 	 2417251257950.724609
-2410563552606.987793 	 7610606341090.586914 	 -1586190082657.394531 	 -8792012080294.417969
857088406761.940308 	 -7679580381828.129883 	 -1142412166881.994873 	 20494709632399.785156
4350740839817.184570 	 -1065698969383.941650 	 5291904330984.791016 	 -28742130949966.324219
-9236525520374.039062 	 -4658729878052.469727 	 5365877731421.615234 	 -7017582834910.004883
2818343394678.047852 	 -1244990749631.165039 	 -6510605197449.305664 	 -20480221070443.117188
-1785812055938.881104 	 21565124196235.230469 	 -7492713332222.739258 	 -4336710509987.626953
-13520138611613.980469 	 22647517899261.976562 	 6405064776240.592773 	 2358909130242.920898
-6273641014011.032227 	 1833819677757.690186 	 -3403184120708.229980 	 -8332463556293.401367
990830529127.790161 	 10602200876845.603516 	 10892995069035.371094 	 496427371660.201782
-9462900725151.904297 	 -15389771219978.128906 	 6340579925579.254883 	 5274444563177.324219
10486699773078.277344 	 9539882709160.589844 	 407202113823.359619 	 -9753795831004.000000
1412709705743.229736 	 -3290207839663.832520 	 -7770242445167.370117 	 -7808209052926.999023
-8285565445172.053711 	 7346186390508.747070 	 -20515391481984.808594 	 6957737705090.661133
2797866877919.476074 	 -8979196348453.410156 	 -10534944566077.710938 	 -6827646036775.009766
1409948891699.853516 	 3432332521678.436523 	 -20353479147927.101562 	 8066546072374.043945
-7883025540975.476562 	 -13929808005934.056641 	 -7724328495052.131836 	 -12553699134603.492188
-9698093647953.441406 	 3700722704313.118164 	 7945282350678.699219 	 -8525773811113.000000
-2358044824728.319336 	 116371868600.959747 	 6010379377381.828125 	 -9554809875030.345703
2286030818641.834473 	 -11744941743483.671875 	 -10603574702255.328125 	 -5640212082421.366211
2371299473617.342773 	 9172983788534.869141 	 -7694890166188.669922 	 8523011676893.247070
11217209701433.960938 	 5780796878747.689453 	 20119886657876.746094 	 -6091070051705.226562
-123997464097.674454 	 8851996486832.962891 	 -2093286992433.193115 	 6507933282824.936523
5482138104932.335938 	 7579854767858.874023 	 1637050803935.549805 	 -4856887107507.149414
-7247336214560.349609 	 15368909508922.871094 	 2143551284991.954346 	 8234597189117.286133
2108604754940.865723 	 18107061132831.816406 	 -4378372282364.379883 	 1244287358603.347656
-238844109431.886719 	 -11274142889322.150391 	 -9781985566155.724609 	 -2988314777678.747559
-416555240091.269775 	 -9849949661246.929688 	 -9807028032964.955078 	 12885249476354.392578
-13187503819028.492188 	 4413095735746.496094 	 3434754990458.331543 	 -9391415048893.521484
4643581674164.143555 	 -83522364577.403076 	 -3385467700464.610840 	 2409345524017.557617
12042568767752.052734 	 -428234363100.401672 	 -8614667355730.659180 	 -7995138331190.517578
-11771449849783.892578 	 1153737260935.875732 	 -4197445731551.254395 	 -3612555155712.394043
-6758536677633.303711 	 6727653835176.586914 	 -802673604967.093262 	 12484948317001.822266
-5818240512251.484375 	 13192737423755.632812 	 -366240779358.178467 	 -6372267618429.515625
5503139863723.030273 	 1731750377893.808594 	 9500958903816.710938 	 1392872013857.777100
-15700718491808.523438 	 3262708200334.930664 	 -3997937137458.475586 	 3301755402212.376465
-4905678835847.267578 	 2107132536922.885010 	 5203289282151.289062 	 -872276955707.435181
-5543156332155.284180 	 7182153566891.770508 	 -5928333056866.612305 	 15031078971003.019531
6391884496036.695312 	 -9446116542062.294922 	 8056338274257.778320 	 12174154475597.603516
1500013976744.074951 	 -6052937834142.470703 	 984760684693.192871 	 3812807029161.054199
5811862388503.095703 	 10662860829280.677734 	 7080602041699.189453 	 -1680302690343.210205
-6367379227184.361328 	 -3498707213842.315430 	 7795355597146.748047 	 1563090971597.779785
9849647852563.166016 	 -5872719657382.483398 	 12618772437268.304688 	 -2649053617954.527832
-9015996782498.095703 	 8198841509324.851562 	 13547360127237.701172 	 6519403164957.775391
4977196218879.555664 	 -2115353712060.700928 	 -22412706524210.281250 	 5959568656185.073242
-2868297383536.371094 	 -4025580877468.433594 	 -9387028622445.427734 	 1998136918818.414062
-22849684671270.363281 	 5623157587364.100586 	 1300391879335.740723 	 1206899709841.777100
-11548757519724.666016 	 -1329951172067.659424 	 -315987712217.838257 	 4710260867295.068359
9188486762947.662109 	 -11071958018759.890625 	 13380759709955.533203 	 -5281664326303.167969
-6242840267631.085938 	 -11173764750254.384766 	 987028631247.715942 	 5495702405309.251953
-3023922400249.821289 	 6990752996266.188477 	 19019675027084.769531 	 -6878833125040.555664
-2542269984441.967285 	 -5548461183714.718750 	 -12469456153565.384766 	 -2871224005658.048828
4843453946759.808594 	 -7741831147059.423828 	 -10071373761616.611328 	 4496375837240.492188
-19073419790197.902344 	 23108347454759.855469 	 -22165469600853.468750 	 8418339829988.786133
3156714263661.983398 	 3196349032050.875977 	 921667677918.445801 	 19099631415056.234375
-481803856383.131958 	 3519919973667.371582 	 -11131289166732.916016 	 14527230903849.101562
10162207664810.267578 	 -7419969007677.324219 	 4933147199964.166992 	 167317224154.944031
-6916496540724.002930 	 -11501041965920.207031 	 5163978117668.761719 	 6785473813848.212891
-2938288429080.714844 	 -2504523781565.570312 	 1360590731996.923096 	 -2372751807991.467285
5724281629919.804688 	 14933745580286.955078 	 -3576413611358.584473 	 76426827247.184845
-12838897213527.849609 	 1637092684814.451172 	 -1959417407616.806396 	 -7066900040675.735352
3426131627572.723145 	 -2543399475343.856934 	 -10123061567213.080078 	 -8765432122588.331055
-7525961346337.097656 	 8820398951851.960938 	 -2292706644654.905273 	 -11096312103569.968750
14632766780959.509766 	 -11759466665230.320312 	 -6378114948987.062500 	 4731955941773.709961
1219585655180.659424 	 293682027247.677612 	 11291745359136.591797 	 -5040697677605.924805
1248425249259.636963 	 -3686197129387.859863 	 -7843633756209.288086 	 14122034846784.621094
3736293286163.116699 	 5061257943546.335938 	 3204677492517.010742 	 -8402504780193.134766
243472229149.849426 	 -7896916811276.508789 	 -2872423864470.812012 	 -10288728388518.976562
3313763928587.451660 	 -2911169194800.472168 	 -10836487669339.236328 	 -5793572234360.603516
419015709552.638550 	 -6599114877381.571289 	 -14324135838412.476562 	 6977828031068.885742
-6341970998147.045898 	 6043967951278.100586 	 -719795394857.958862 	 5387728890528.808594
-9056226019878.972656 	 2191340792051.742920 	 6028525265941.240234 	 1844569452086.631104
-3141889747565.571289 	 8794779902184.148438 	 5866115993422.338867 	 -627387771860.034912
19321728283586.265625 	 7134275190705.486328 	 -7408249273329.081055 	 -2148308445705.328857
-14768084083128.830078 	 2929701007295.958008 	 -3613374334983.001953 	 4753011988123.403320
6336891948891.519531 	 -12809243624802.371094 	 7739404475063.738281 	 4191198582764.752441
-1573737872358.494629 	 13247234809241.914062 	 -5224568365590.747070 	 -5315622714410.371094
-7196394855149.972656 	 -5535892278013.439453 	 4705136656854.670898 	 5097415830765.019531
-10525522816468.771484 	 -6630976932735.234375 	 -1011038666533.891235 	 -137131724868.390350
-6876696864754.917969 	 1253088818406.790283 	 5504937941605.674805 	 2748786077923.503418
1472889587901.069824 	 2459925836605.752441 	 3674126864349.346191 	 -8831596529.086374
-6862796698700.259766 	 29200778661.064331 	 12973481769078.728516 	 -19058963429329.632812
2855303870361.074219 	 860829337420.205811 	 3142763693366.115234 	 -13081471938697.527344
-4102684250902.403320 	 -6598165399229.093750 	 11462701191647.802734 	 912272779915.270142
-4635807011774.244141 	 -8807992336195.480469 	 6503407150662.281250 	 -3414339728153.140137
